USAF,NCDC,Date,HrMn,I,Type,QCP,Dir,Q,I,Spd,Q,Temp,Q,Dewpt,Q,Slp,Q,RHx,
419920,99999,20140209,0900,4,FM-12,    ,150,1,N,  1.0,1,  27.0,1,  22.0,1,1007.6,1, 74,
419920,99999,20140209,1200,4,FM-12,    ,999,9,C,  0.0,1,  24.5,1,  23.0,1,1007.6,1, 91,
419920,99999,20140210,0600,4,FM-12,    ,999,9,C,  0.0,1,  28.7,1,  21.0,1,1009.5,1, 63,
419920,99999,20140210,1200,4,FM-12,    ,999,9,C,  0.0,1,  24.0,1,  22.0,1,1008.3,1, 89,
419920,99999,20140210,1800,4,FM-12,    ,999,9,C,  0.0,1,  22.0,1,  21.0,1,1009.0,1, 94,
419920,99999,20140210,2100,4,FM-12,    ,999,9,C,  0.0,1,  21.5,1,  21.0,1,1008.7,1, 97,
419920,99999,20140211,0300,4,FM-12,    ,999,9,C,  0.0,1,  23.0,1,  22.0,1,1009.8,1, 94,
419920,99999,20140211,0900,4,FM-12,    ,999,9,C,  0.0,1,  28.4,1,  20.0,1,1007.9,1, 60,
419920,99999,20140211,1500,4,FM-12,    ,999,9,C,  0.0,1,  22.7,1,  21.0,1,1007.9,1, 90,
419920,99999,20140211,1800,4,FM-12,    ,999,9,C,  0.0,1,  22.2,1,  20.0,1,1008.3,1, 87,
419920,99999,20140211,2100,4,FM-12,    ,999,9,C,  0.0,1,  21.2,1,  20.0,1,1007.9,1, 93,
419920,99999,20140212,0000,4,FM-12,    ,999,9,C,  0.0,1,  20.4,1,  19.0,1,1008.1,1, 92,
419920,99999,20140212,0600,4,FM-12,    ,999,9,C,  0.0,1,  28.0,1,  19.0,1,1009.0,1, 58,
419920,99999,20140212,1500,4,FM-12,    ,999,9,C,  0.0,1,  22.5,1,  20.0,1,1010.3,1, 86,
419920,99999,20140212,2100,4,FM-12,    ,999,9,C,  0.0,1,  20.0,1,  17.0,1,1010.7,1, 83,
419920,99999,20140213,0000,4,FM-12,    ,360,1,N,  2.1,1,  28.8,1,  10.0,1,1013.0,1, 31,
419920,99999,20140213,0600,4,FM-12,    ,360,1,N,  2.1,1,  28.8,1,  10.0,1,1013.0,1, 31,
419920,99999,20140213,1200,4,FM-12,    ,360,1,N,  2.6,1,  26.0,1,  10.0,1,1010.8,1, 37,
419920,99999,20140213,1500,4,FM-12,    ,999,9,C,  0.0,1,  22.0,1,  14.0,1,1011.9,1, 61,
419920,99999,20140213,2100,4,FM-12,    ,999,9,C,  0.0,1,  18.0,1,  13.0,1,1012.0,1, 73,
419920,99999,20140214,0900,4,FM-12,    ,330,1,N,  2.1,1,  29.8,1,   9.0,1,1010.7,1, 27,
419920,99999,20140214,1200,4,FM-12,    ,999,9,C,  0.0,1,  24.6,1,  13.0,1,1010.6,1, 48,
419920,99999,20140215,0300,4,FM-12,    ,999,9,C,  0.0,1,  23.0,1,  14.0,1,1011.4,1, 57,
419920,99999,20140215,0600,4,FM-12,    ,210,1,N,  2.6,1,  27.7,1,  18.0,1,1012.2,1, 56,
419920,99999,20140215,0900,4,FM-12,    ,999,9,C,  0.0,1,  27.8,1,  26.0,1,1010.4,1, 90,
419920,99999,20140215,1500,4,FM-12,    ,999,9,C,  0.0,1,  20.0,1,  18.0,1,1010.5,1, 88,
419920,99999,20140215,1800,4,FM-12,    ,999,9,C,  0.0,1,  19.0,1,  18.0,1,1010.4,1, 94,
419920,99999,20140215,2100,4,FM-12,    ,999,9,C,  0.0,1,  17.5,1,  17.0,1,1010.3,1, 97,
419920,99999,20140216,0300,4,FM-12,    ,999,9,C,  0.0,1,  21.6,1,  17.0,1,1012.2,1, 75,
419920,99999,20140216,0600,4,FM-12,    ,999,9,C,  0.0,1,  28.0,1,  14.0,1,1012.0,1, 42,
419920,99999,20140216,0900,4,FM-12,    ,999,9,C,  0.0,1,  26.7,1,  18.0,1,1010.1,1, 59,
419920,99999,20140216,1200,4,FM-12,    ,999,9,C,  0.0,1,  24.4,1,  20.0,1,1009.8,1, 77,
419920,99999,20140216,1800,4,FM-12,    ,999,9,C,  0.0,1,  18.0,1,  17.0,1,1013.2,1, 94,
419920,99999,20140216,2100,4,FM-12,    ,999,9,C,  0.0,1,  18.0,1,  17.0,1,1011.4,1, 94,
419920,99999,20140217,0000,4,FM-12,    ,999,9,C,  0.0,1,  18.0,1,  17.0,1,1011.0,1, 94,
419920,99999,20140217,0300,4,FM-12,    ,999,9,C,  0.0,1,  18.0,1,  18.0,1,1013.5,1,100,
419920,99999,20140217,0600,4,FM-12,    ,999,9,C,  0.0,1,  20.2,1,  19.0,1,1013.7,1, 93,
419920,99999,20140217,0900,4,FM-12,    ,999,9,C,  0.0,1,  21.0,1,  18.0,1,1012.4,1, 83,
419920,99999,20140217,1800,4,FM-12,    ,999,9,C,  0.0,1,  19.5,1,  19.0,1,1014.2,1, 97,
419920,99999,20140217,2100,4,FM-12,    ,999,9,C,  0.0,1,  19.0,1,  18.0,1,1013.4,1, 94,
419920,99999,20140218,0300,4,FM-12,    ,330,1,N,  1.0,1,  20.0,1,  14.0,1,1016.6,1, 68,
419920,99999,20140218,0600,4,FM-12,    ,350,1,N,  3.6,1,  23.5,1,  10.0,1,1016.3,1, 42,
419920,99999,20140218,0900,4,FM-12,    ,350,1,N,  4.1,1,  24.4,1,  11.0,1,1013.6,1, 43,
419920,99999,20140219,0600,4,FM-12,    ,999,9,C,  0.0,1,  25.2,1,  13.0,1,1013.4,1, 47,
419920,99999,20140220,0300,4,FM-12,    ,999,9,C,  0.0,1,  20.8,1,  17.0,1,1013.6,1, 79,
419920,99999,20140220,0600,4,FM-12,    ,030,1,N,  1.5,1,  27.7,1,  14.0,1,1013.2,1, 43,
419920,99999,20140220,0900,4,FM-12,    ,360,1,N,  2.1,1,  29.0,1,  11.0,1,1011.4,1, 33,
419920,99999,20140220,1200,4,FM-12,    ,999,9,C,  0.0,1,  24.8,1,  13.0,1,1011.2,1, 48,
419920,99999,20140220,2100,4,FM-12,    ,999,9,C,  0.0,1,  17.5,1,  16.0,1,1013.6,1, 91,
419920,99999,20140221,0300,4,FM-12,    ,999,9,C,  0.0,1,  22.0,1,  14.0,1,1015.4,1, 61,
419920,99999,20140221,0600,4,FM-12,    ,999,9,C,  0.0,1,  27.5,1,  15.0,1,1014.5,1, 47,
419920,99999,20140221,1200,4,FM-12,    ,999,9,C,  0.0,1,  24.0,1,  18.0,1,1012.0,1, 69,
419920,99999,20140221,2100,4,FM-12,    ,999,9,C,  0.0,1,  17.5,1,  17.0,1,1014.0,1, 97,
419920,99999,20140222,0000,4,FM-12,    ,999,9,C,  0.0,1,  17.0,1,  16.0,1,1014.5,1, 94,
419920,99999,20140222,0600,4,FM-12,    ,999,9,C,  0.0,1,  28.4,1,  11.0,1,1015.3,1, 34,
419920,99999,20140222,0900,4,FM-12,    ,300,1,N,  2.1,1,  29.0,1,  12.0,1,1013.2,1, 35,
419920,99999,20140223,0600,4,FM-12,    ,999,9,C,  0.0,1,  28.8,1,  14.0,1,1015.7,1, 40,
419920,99999,20140223,2100,4,FM-12,    ,999,9,C,  0.0,1,  19.5,1,  19.0,1,1013.6,1, 97,
419920,99999,20140224,0000,4,FM-12,    ,999,9,C,  0.0,1,  18.8,1,  18.0,1,1012.6,1, 95,
419920,99999,20140224,0600,4,FM-12,    ,360,1,N,  1.0,1,  28.4,1,  13.0,1,1015.4,1, 39,
419920,99999,20140224,0900,4,FM-12,    ,330,1,N,  2.1,1,  30.2,1, 999.9,9,9999.9,9,999,
419920,99999,20140224,1200,4,FM-12,    ,330,1,N,  2.6,1,  26.4,1,  18.0,1,1013.0,1, 60,
419920,99999,20140224,1800,4,FM-12,    ,999,9,C,  0.0,1,  22.8,1,  20.0,1,1015.1,1, 84,
419920,99999,20140225,1200,4,FM-12,    ,330,1,N,  3.6,1,  26.0,1,  15.0,1,1012.0,1, 51,
419920,99999,20140225,1800,4,FM-12,    ,999,9,C,  0.0,1,  22.5,1,  18.0,1,1014.2,1, 76,
419920,99999,20140226,0900,4,FM-12,    ,360,1,N,  3.6,1,  29.5,1,  13.0,1,1011.0,1, 36,
419920,99999,20140226,1200,4,FM-12,    ,360,1,N,  2.1,1,  25.5,1,  17.0,1,1011.0,1, 59,
419920,99999,20140226,1500,4,FM-12,    ,999,9,C,  0.0,1,  23.0,1,  19.0,1,1012.6,1, 78,
419920,99999,20140226,2100,4,FM-12,    ,999,9,C,  0.0,1,  19.0,1,  16.0,1,1012.8,1, 83,
419920,99999,20140227,0000,4,FM-12,    ,999,9,C,  0.0,1,  18.5,1,  17.0,1,1012.7,1, 91,
419920,99999,20140227,0300,4,FM-12,    ,360,1,N,  1.0,1,  23.8,1,  16.0,1,1014.7,1, 62,
419920,99999,20140227,0600,4,FM-12,    ,030,1,N,  1.5,1,  29.2,1,  16.0,1,1014.3,1, 45,
419920,99999,20140227,0900,4,FM-12,    ,360,1,N,  2.1,1,  29.8,1,  17.0,1,1012.1,1, 46,
419920,99999,20140227,1200,4,FM-12,    ,999,9,C,  0.0,1,  26.1,1,  17.0,1,1011.5,1, 57,
419920,99999,20140227,1800,4,FM-12,    ,999,9,C,  0.0,1,  22.5,1,  18.0,1,1012.1,1, 76,
419920,99999,20140227,2100,4,FM-12,    ,999,9,C,  0.0,1,  19.8,1,  18.0,1,1014.9,1, 89,
419920,99999,20140228,0300,4,FM-12,    ,360,1,N,  2.1,1,  25.2,1,  19.0,1,1014.7,1, 69,
419920,99999,20140228,0600,4,FM-12,    ,360,1,N,  5.1,1,  28.8,1,  18.0,1,1015.4,1, 52,
419920,99999,20140228,1500,4,FM-12,    ,999,9,C,  0.0,1,  23.9,1,  22.0,1,1013.0,1, 89,
419920,99999,20140228,2100,4,FM-12,    ,999,9,C,  0.0,1,  20.8,1,  18.0,1,1011.6,1, 84,
419920,99999,20140301,0300,4,FM-12,    ,999,9,C,  0.0,1,  25.5,1,  18.0,1,1013.7,1, 63,
419920,99999,20140301,0600,4,FM-12,    ,360,1,N,  2.6,1,  29.5,1,  19.0,1,1013.2,1, 53,
419920,99999,20140301,0900,4,FM-12,    ,360,1,N,  3.6,1,  30.4,1,  18.0,1,1011.0,1, 48,
419920,99999,20140301,1200,4,FM-12,    ,360,1,N,  1.0,1,  26.8,1,  19.0,1,1010.2,1, 62,
419920,99999,20140301,2100,4,FM-12,    ,999,9,C,  0.0,1,  21.5,1,  18.0,1,1010.7,1, 81,
419920,99999,20140302,0300,4,FM-12,    ,999,9,C,  0.0,1,  25.0,1,  16.0,1,1012.3,1, 57,
419920,99999,20140302,0600,4,FM-12,    ,360,1,N,  2.1,1,  30.0,1,  19.0,1,1012.0,1, 52,
419920,99999,20140302,1200,4,FM-12,    ,330,1,N,  1.0,1,  27.0,1,  18.0,1,1010.1,1, 58,
419920,99999,20140303,0300,4,FM-12,    ,360,1,N,  1.0,1,  24.8,1,  17.0,1,1013.2,1, 62,
419920,99999,20140303,0600,4,FM-12,    ,330,1,N,  2.6,1,  29.8,1,  19.0,1,1013.2,1, 52,
419920,99999,20140303,0900,4,FM-12,    ,360,1,N,  2.6,1,  29.0,1,  20.0,1,1012.3,1, 58,
419920,99999,20140303,1200,4,FM-12,    ,360,1,N,  2.6,1,  26.0,1,  19.0,1,1012.1,1, 65,
419920,99999,20140303,1800,4,FM-12,    ,999,9,C,  0.0,1,  23.0,1,  19.0,1,1013.1,1, 78,
419920,99999,20140303,2100,4,FM-12,    ,999,9,C,  0.0,1,  22.0,1,  18.0,1,1012.4,1, 78,
419920,99999,20140304,0000,4,FM-12,    ,999,9,C,  0.0,1,  20.5,1,  16.0,1,1012.2,1, 75,
419920,99999,20140304,0300,4,FM-12,    ,999,9,C,  0.0,1,  25.0,1,  15.0,1,1014.2,1, 54,
419920,99999,20140304,0600,4,FM-12,    ,360,1,N,  3.6,1,  29.8,1,  17.0,1,1013.8,1, 46,
419920,99999,20140304,1500,4,FM-12,    ,999,9,C,  0.0,1,  22.5,1,  21.0,1,1012.5,1, 91,
419920,99999,20140304,1800,4,FM-12,    ,999,9,C,  0.0,1,  21.5,1,  19.0,1,1013.1,1, 86,
419920,99999,20140304,2100,4,FM-12,    ,999,9,C,  0.0,1,  21.0,1,  19.0,1,1012.4,1, 88,
419920,99999,20140305,0300,4,FM-12,    ,999,9,C,  0.0,1,  23.4,1,  15.0,1,1013.8,1, 59,
419920,99999,20140305,0900,4,FM-12,    ,330,1,N,  4.0,1,  29.2,1,  18.0,1,1011.3,1, 51,
419920,99999,20140305,1200,4,FM-12,    ,330,1,N,  1.0,1,  25.6,1,  18.0,1,1011.2,1, 63,
419920,99999,20140306,0300,4,FM-12,    ,330,1,N,  1.5,1,  24.5,1,  16.0,1,1013.9,1, 59,
419920,99999,20140306,0600,4,FM-12,    ,360,1,N,  2.6,1,  29.5,1,  13.0,1,1013.6,1, 36,
419920,99999,20140306,0900,4,FM-12,    ,330,1,N,  2.6,1,  30.0,1,  16.0,1,1011.1,1, 43,
419920,99999,20140306,1200,4,FM-12,    ,999,9,C,  0.0,1,  25.8,1,  19.0,1,1010.8,1, 66,
419920,99999,20140307,0600,4,FM-12,    ,360,1,N,  2.1,1,  27.5,1,  13.0,1,1014.7,1, 41,
419920,99999,20140307,2100,4,FM-12,    ,999,9,C,  0.0,1,  20.0,1,  17.0,1,1013.7,1, 83,
419920,99999,20140308,0000,4,FM-12,    ,999,9,C,  0.0,1,  18.8,1,  15.0,1,9999.9,9, 79,
419920,99999,20140308,0300,4,FM-12,    ,999,9,C,  0.0,1,  24.5,1,  15.0,1,1016.2,1, 56,
419920,99999,20140308,0600,4,FM-12,    ,360,1,N,  2.6,1,  29.4,1,   9.0,1,1015.8,1, 28,
419920,99999,20140308,0900,4,FM-12,    ,360,1,N,  2.6,1,  30.0,1,  13.0,1,1012.9,1, 35,
419920,99999,20140308,1200,4,FM-12,    ,360,1,N,  2.6,1,  27.0,1,  16.0,1,1012.0,1, 51,
419920,99999,20140308,2100,4,FM-12,    ,999,9,C,  0.0,1,  22.0,1,  14.0,1,1013.1,1, 61,
419920,99999,20140309,0300,4,FM-12,    ,360,1,N,  1.5,1,  24.5,1,  13.0,1,1013.6,1, 49,
419920,99999,20140309,0600,4,FM-12,    ,360,1,N,  2.1,1,  29.3,1,  11.0,1,1014.3,1, 32,
419920,99999,20140309,0900,4,FM-12,    ,360,1,N,  3.6,1,  30.6,1,  14.0,1,1011.8,1, 36,
419920,99999,20140309,1200,4,FM-12,    ,999,9,C,  0.0,1,  26.7,1,  18.0,1,1011.5,1, 59,
419920,99999,20140309,1800,4,FM-12,    ,999,9,C,  0.0,1,  22.5,1,  19.0,1,1012.9,1, 81,
419920,99999,20140309,2100,4,FM-12,    ,999,9,C,  0.0,1,  21.5,1,  19.0,1,1012.3,1, 86,
419920,99999,20140310,0000,4,FM-12,    ,999,9,C,  0.0,1,  19.0,1,  14.0,1,1012.1,1, 73,
419920,99999,20140310,0300,4,FM-12,    ,999,9,C,  0.0,1,  24.0,1,  14.0,1,1013.7,1, 54,
419920,99999,20140310,0600,4,FM-12,    ,330,1,N,  3.1,1,  30.0,1,  12.0,1,1013.6,1, 33,
419920,99999,20140310,0900,4,FM-12,    ,360,1,N,  2.1,1,  30.4,1,  16.0,1,1011.3,1, 42,
419920,99999,20140310,1200,4,FM-12,    ,360,1,N,  1.5,1,  25.8,1,  16.0,1,1011.4,1, 55,
419920,99999,20140310,1500,4,FM-12,    ,999,9,C,  0.0,1,  22.2,1,  19.0,1,1013.3,1, 82,
419920,99999,20140310,1800,4,FM-12,    ,999,9,C,  0.0,1,  21.9,1,  19.0,1,1013.8,1, 84,
419920,99999,20140311,0000,4,FM-12,    ,999,9,C,  0.0,1,  20.5,1,  16.0,1,1012.6,1, 75,
419920,99999,20140311,0300,4,FM-12,    ,999,9,C,  0.0,1,  25.5,1,  17.0,1,1014.7,1, 59,
419920,99999,20140311,0600,4,FM-12,    ,330,1,N,  3.1,1,  31.5,1,  14.0,1,1014.6,1, 35,
419920,99999,20140311,0900,4,FM-12,    ,330,1,N,  2.6,1,  32.0,1,  12.0,1,1012.4,1, 30,
419920,99999,20140311,1200,4,FM-12,    ,330,1,N,  1.5,1,  26.5,1,  20.0,1,1012.2,1, 68,
419920,99999,20140311,2100,4,FM-12,    ,999,9,C,  0.0,1,  22.0,1,  20.0,1,1013.2,1, 88,
419920,99999,20140312,0000,4,FM-12,    ,999,9,C,  0.0,1,  20.4,1,  18.0,1,1012.5,1, 86,
419920,99999,20140312,0300,4,FM-12,    ,999,9,C,  0.0,1,  26.2,1,  20.0,1,1014.5,1, 69,
419920,99999,20140312,0600,4,FM-12,    ,330,1,N,  1.5,1,  31.0,1,  17.0,1,1013.8,1, 43,
419920,99999,20140312,0900,4,FM-12,    ,360,1,N,  3.6,1,  32.0,1,  18.0,1,1010.9,1, 43,
419920,99999,20140312,1200,4,FM-12,    ,360,1,N,  2.6,1,  26.8,1,  20.0,1,1010.7,1, 66,
419920,99999,20140312,1500,4,FM-12,    ,999,9,C,  0.0,1,  24.5,1,  21.0,1,1012.2,1, 81,
419920,99999,20140312,1800,4,FM-12,    ,999,9,C,  0.0,1,  23.0,1,  20.0,1,1012.8,1, 83,
419920,99999,20140312,2100,4,FM-12,    ,999,9,C,  0.0,1,  22.0,1,  18.0,1,1011.9,1, 78,
419920,99999,20140313,0300,4,FM-12,    ,999,9,C,  0.0,1,  27.4,1,  16.0,1,1012.7,1, 50,
419920,99999,20140313,0600,4,FM-12,    ,999,9,C,  0.0,1,  31.2,1,  19.0,1,1013.2,1, 48,
419920,99999,20140313,0900,4,FM-12,    ,360,1,N,  2.6,1,  30.7,1,  19.0,1,1011.0,1, 50,
419920,99999,20140313,1200,4,FM-12,    ,999,9,C,  0.0,1,  27.5,1,  21.0,1,1010.7,1, 68,
419920,99999,20140313,1500,4,FM-12,    ,999,9,C,  0.0,1,  25.5,1,  24.0,1,1011.9,1, 91,
419920,99999,20140313,2100,4,FM-12,    ,999,9,C,  0.0,1,  24.0,1,  22.0,1,1011.4,1, 89,
419920,99999,20140314,0000,4,FM-12,    ,999,9,C,  0.0,1,  21.5,1,  21.0,1,1011.7,1, 97,
419920,99999,20140314,0300,4,FM-12,    ,999,9,C,  0.0,1,  26.0,1,  21.0,1,1012.8,1, 74,
419920,99999,20140314,0600,4,FM-12,    ,999,9,C,  0.0,1,  31.8,1,  19.0,1,1012.9,1, 47,
419920,99999,20140314,0900,4,FM-12,    ,330,1,N,  1.5,1,  33.4,1,  15.0,1,1010.2,1, 33,
419920,99999,20140314,1200,4,FM-12,    ,999,9,C,  0.0,1,  29.4,1,  15.0,1,1010.0,1, 42,
419920,99999,20140314,1500,4,FM-12,    ,999,9,C,  0.0,1,  25.3,1,  21.0,1,1011.5,1, 77,
419920,99999,20140314,1800,4,FM-12,    ,999,9,C,  0.0,1,  22.7,1,  20.0,1,1012.2,1, 85,
419920,99999,20140314,2100,4,FM-12,    ,999,9,C,  0.0,1,  22.1,1,  19.0,1,1011.9,1, 83,
419920,99999,20140315,0000,4,FM-12,    ,999,9,C,  0.0,1,  21.4,1,  19.0,1,1011.7,1, 86,
419920,99999,20140315,0300,4,FM-12,    ,999,9,C,  0.0,1,  27.4,1,  18.0,1,1013.5,1, 57,
419920,99999,20140315,0900,4,FM-12,    ,360,1,N,  2.6,1,  34.0,1,  17.0,1,1012.1,1, 36,
419920,99999,20140315,1200,4,FM-12,    ,999,9,C,  0.0,1,  28.5,1,  19.0,1,1011.6,1, 57,
419920,99999,20140315,1500,4,FM-12,    ,999,9,C,  0.0,1,  25.0,1,  20.0,1,1013.3,1, 74,
419920,99999,20140315,1800,4,FM-12,    ,999,9,C,  0.0,1,  24.7,1,  22.0,1,1013.7,1, 85,
419920,99999,20140315,2100,4,FM-12,    ,999,9,C,  0.0,1,  22.7,1,  20.0,1,1013.6,1, 85,
419920,99999,20140316,0000,4,FM-12,    ,999,9,C,  0.0,1,  20.2,1,  18.0,1,1013.4,1, 87,
419920,99999,20140316,0300,4,FM-12,    ,999,9,C,  0.0,1,  26.5,1,  16.0,1,1014.8,1, 53,
419920,99999,20140316,0600,4,FM-12,    ,360,1,N,  2.6,1,  33.0,1,  14.0,1,1014.2,1, 32,
419920,99999,20140316,1500,4,FM-12,    ,999,9,C,  0.0,1,  24.5,1,  23.0,1,1012.9,1, 91,
419920,99999,20140316,2100,4,FM-12,    ,999,9,C,  0.0,1,  22.0,1,  20.0,1,1012.9,1, 88,
419920,99999,20140317,0000,4,FM-12,    ,999,9,C,  0.0,1,  20.0,1,  19.0,1,1012.3,1, 94,
419920,99999,20140317,0300,4,FM-12,    ,999,9,C,  0.0,1,  26.0,1,  21.0,1,1013.8,1, 74,
419920,99999,20140317,0600,4,FM-12,    ,360,1,N,  1.0,1,  33.0,1,  16.0,1,1013.5,1, 36,
419920,99999,20140317,0900,4,FM-12,    ,270,1,N,  2.6,1,  32.2,1,  22.0,1,1011.2,1, 55,
419920,99999,20140317,1200,4,FM-12,    ,270,1,N,  1.0,1,  27.8,1,  21.0,1,1010.5,1, 67,
419920,99999,20140317,2100,4,FM-12,    ,999,9,C,  0.0,1,  20.0,1,  18.0,1,1011.7,1, 88,
419920,99999,20140318,0000,4,FM-12,    ,999,9,C,  0.0,1,  19.0,1,  17.0,1,1012.7,1, 88,
419920,99999,20140318,0300,4,FM-12,    ,999,9,C,  0.0,1,  27.0,1,  22.0,1,1014.7,1, 74,
419920,99999,20140318,0600,4,FM-12,    ,240,1,N,  2.6,1,  30.2,1,  24.0,1,1014.1,1, 70,
419920,99999,20140318,0900,4,FM-12,    ,300,1,N,  1.5,1,  30.0,1,  26.0,1,1011.3,1, 79,
419920,99999,20140318,1200,4,FM-12,    ,300,1,N,  1.0,1,  26.8,1,  25.0,1,1009.9,1, 90,
419920,99999,20140318,1500,4,FM-12,    ,999,9,C,  0.0,1,  25.7,1, 999.9,9,1010.9,1,999,
419920,99999,20140318,1800,4,FM-12,    ,999,9,C,  0.0,1,  24.4,1,  23.0,1,1010.8,1, 92,
419920,99999,20140318,2100,4,FM-12,    ,999,9,C,  0.0,1,  22.0,1,  21.0,1,1010.8,1, 94,
419920,99999,20140319,0000,4,FM-12,    ,999,9,C,  0.0,1,  21.5,1,  21.0,1,1010.7,1, 97,
419920,99999,20140319,0300,4,FM-12,    ,999,9,C,  0.0,1,  26.8,1,  23.0,1,1012.2,1, 80,
419920,99999,20140319,1200,4,FM-12,    ,999,9,C,  0.0,1,  27.0,1,  25.0,1,1009.7,1, 89,
419920,99999,20140319,1800,4,FM-12,    ,999,9,C,  0.0,1,  25.7,1,  25.0,1,1010.0,1, 96,
419920,99999,20140319,2100,4,FM-12,    ,999,9,C,  0.0,1,  24.0,1,  24.0,1,1010.1,1,100,
419920,99999,20140320,0300,4,FM-12,    ,999,9,C,  0.0,1,  28.0,1,  22.0,1,1012.3,1, 70,
419920,99999,20140320,0600,4,FM-12,    ,999,9,C,  0.0,1,  32.0,1,  23.0,1,1011.6,1, 59,
419920,99999,20140320,0900,4,FM-12,    ,180,1,N,  2.1,1,  30.5,1,  26.0,1,1009.4,1, 77,
419920,99999,20140320,1500,4,FM-12,    ,999,9,C,  0.0,1,  26.0,1,  25.0,1,1008.9,1, 94,
419920,99999,20140320,1800,4,FM-12,    ,999,9,C,  0.0,1,  25.5,1,  25.0,1,1009.3,1, 97,
419920,99999,20140320,2100,4,FM-12,    ,999,9,C,  0.0,1,  24.0,1, 999.9,9,9999.9,9,999,
419920,99999,20140321,0000,4,FM-12,    ,999,9,C,  0.0,1,  22.8,1, 999.9,9,1009.1,1,999,
419920,99999,20140321,0600,4,FM-12,    ,210,1,N,  1.0,1,  30.1,1,  24.0,1,1010.4,1, 70,
419920,99999,20140321,0900,4,FM-12,    ,999,9,C,  0.0,1,  30.0,1,  25.0,1,1007.6,1, 75,
419920,99999,20140321,1200,4,FM-12,    ,999,9,C,  0.0,1,  28.5,1,  25.0,1,1007.2,1, 81,
419920,99999,20140321,1500,4,FM-12,    ,999,9,C,  0.0,1,  26.0,1,  24.0,1,1007.9,1, 89,
419920,99999,20140321,1800,4,FM-12,    ,999,9,C,  0.0,1,  24.5,1,  24.0,1,1008.1,1, 97,
419920,99999,20140321,2100,4,FM-12,    ,999,9,C,  0.0,1,  23.5,1,  23.0,1,1008.0,1, 97,
419920,99999,20140322,0000,4,FM-12,    ,999,9,C,  0.0,1,  23.0,1,  22.0,1,1007.8,1, 94,
419920,99999,20140322,1200,4,FM-12,    ,999,9,C,  0.0,1,  27.5,1,  24.0,1,1007.1,1, 81,
419920,99999,20140322,1800,4,FM-12,    ,999,9,C,  0.0,1,  26.0,1,  24.0,1,1008.4,1, 89,
419920,99999,20140322,2100,4,FM-12,    ,999,9,C,  0.0,1,  25.0,1,  23.0,1,1007.8,1, 89,
419920,99999,20140323,0300,4,FM-12,    ,120,1,N,  2.6,1,  22.6,1,  17.0,1,1012.2,1, 71,
419920,99999,20140323,0600,4,FM-12,    ,130,1,N,  1.5,1,  27.0,1,  17.0,1,1010.5,1, 54,
419920,99999,20140323,0900,4,FM-12,    ,999,9,C,  0.0,1,  30.5,1,  19.0,1,1009.4,1, 50,
419920,99999,20140323,1200,4,FM-12,    ,999,9,C,  0.0,1,  27.5,1,  22.0,1,1009.4,1, 72,
419920,99999,20140323,2100,4,FM-12,    ,999,9,C,  0.0,1,  23.4,1,  21.0,1,1011.5,1, 86,
419920,99999,20140324,0000,4,FM-12,    ,999,9,C,  0.0,1,  22.5,1,  22.0,1,1011.4,1, 97,
419920,99999,20140324,0300,4,FM-12,    ,999,9,C,  0.0,1,  27.9,1,  22.0,1,1012.4,1, 70,
419920,99999,20140324,0600,4,FM-12,    ,999,9,C,  0.0,1,  30.8,1,  23.0,1,1012.3,1, 63,
419920,99999,20140324,0900,4,FM-12,    ,270,1,N,  1.5,1,  30.5,1,  23.0,1,1010.0,1, 64,
419920,99999,20140324,1200,4,FM-12,    ,999,9,C,  0.0,1,  27.5,1,  24.0,1,1009.7,1, 81,
419920,99999,20140324,1500,4,FM-12,    ,999,9,C,  0.0,1,  26.0,1,  24.0,1,1011.1,1, 89,
419920,99999,20140324,1800,4,FM-12,    ,999,9,C,  0.0,1,  25.5,1,  24.0,1,1012.5,1, 91,
419920,99999,20140324,2100,4,FM-12,    ,999,9,C,  0.0,1,  24.0,1,  22.0,1,1010.6,1, 89,
419920,99999,20140325,0000,4,FM-12,    ,999,9,C,  0.0,1,  22.5,1,  21.0,1,1010.5,1, 91,
419920,99999,20140325,0300,4,FM-12,    ,999,9,C,  0.0,1,  27.2,1,  23.0,1,1012.6,1, 78,
419920,99999,20140325,0600,4,FM-12,    ,270,1,N,  1.5,1,  31.5,1,  22.0,1,1012.0,1, 57,
419920,99999,20140325,0900,4,FM-12,    ,999,9,C,  0.0,1,  31.2,1,  23.0,1,1009.4,1, 62,
419920,99999,20140325,1200,4,FM-12,    ,999,9,C,  0.0,1,  28.0,1,  23.0,1,1008.7,1, 74,
419920,99999,20140325,1500,4,FM-12,    ,999,9,C,  0.0,1,  26.0,1,  24.0,1,1009.0,1, 89,
419920,99999,20140326,0000,4,FM-12,    ,210,1,N,  1.0,1,  30.8,1,  23.0,1,1011.2,1, 63,
419920,99999,20140326,0300,4,FM-12,    ,999,9,C,  0.0,1,  27.3,1,  23.0,1,1011.5,1, 77,
419920,99999,20140326,0600,4,FM-12,    ,210,1,N,  1.0,1,  30.8,1,  23.0,1,1011.2,1, 63,
419920,99999,20140326,0900,4,FM-12,    ,270,1,N,  2.1,1,  31.2,1,  23.0,1,1009.4,1, 62,
419920,99999,20140326,1200,4,FM-12,    ,999,9,C,  0.0,1,  28.3,1,  22.0,1,1008.8,1, 69,
